business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
ytuH9Sfc9h-040zy1OfshQ,Northtown Registry Services,15359-97 Street NW,Edmonton,AB,T5X 5V3,53.61502,-113.490658,2,13,1,"{'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False'}","Public Services & Government, Registration Services, Departments of Motor Vehicles, Automotive, Local Services","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-15:0'}"
0T_ldrH4Nb-68dKfQeG4Hg,Commonwealth Stadium,11000 Stadium Road,Edmonton,AB,T5H 4E2,53.55961997,-113.4761672,3.5,21,1,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'False', 'WiFi': ""u'free'""}","Arts & Entertainment, Stadiums & Arenas",
xL6hk1STsl9t14gxNTfPww,Moriarty's Bistro/Wine Bar,10154-100 Street NW,Edmonton,AB,T5J 0P6,53.542363,-113.4904687,3.5,20,0,"{'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': True, 'hipster': False, 'casual': False}"", 'Caters': 'True', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'RestaurantsAttire': ""u'dressy'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '3'}","Bistros, Nightlife, French, Restaurants, Bars, Wine Bars","{'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '16:0-23:0'}"
5a9qbVpjUIbq7kyznxlomw,Twisted Goods,"West Edmonton Mall, 2538-8882 170 St NW",Edmonton,AB,T5T 4M2,53.5233504,-113.6283731,3.5,5,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3'}","Home & Garden, Home Decor, Fashion, Shopping, Accessories, Flowers & Gifts","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-17:0'}"
ng0_Q1Q20d23iwZEdt7KqQ,West Coast Kids,10461-170 Street,Edmonton,AB,T5P 4W2,53.54924528,-113.6140509,3.5,28,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '4', 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Baby Gear & Furniture, Shopping","{'Monday': '9:30-17:30', 'Tuesday': '9:30-17:30', 'Wednesday': '9:30-17:30', 'Thursday': '9:30-20:0', 'Friday': '9:30-17:30', 'Saturday': '9:30-17:30', 'Sunday': '11:0-17:0'}"
AnQGhsIFp9nXs5sJ91G8HQ,The Bone & Biscuit,220-410 Baseline Road,Sherwood Park,AB,T8H 2A7,53.54165059,-113.2947613,4,10,1,,"Pet Services, Pet Stores, Pets","{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-15:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-17:0'}"
9hQNxW2PrqLq5tVciT3OnQ,Bangkok Restaurant,11476 112 Ave NW,Edmonton,AB,T5G 0H6,53.561085,-113.520256,4,20,1,"{'Alcohol': ""'beer_and_wine'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'True'}","Restaurants, Chinese, Thai, Buffets, Hot Pot","{'Monday': '16:0-0:0', 'Tuesday': '15:0-0:0', 'Wednesday': '15:0-0:0', 'Thursday': '15:0-0:0', 'Friday': '15:0-0:0', 'Saturday': '15:0-2:0', 'Sunday': '15:0-0:0'}"
uxrGssoWs87ZiKdAhwNb8g,Prana Holistic,10138- 121 St,Edmonton,AB,T5N 0L5,53.542227,-113.5309384,4.5,8,0,"{'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Massage, Acupuncture, Health & Medical, Medical Spas, Beauty & Spas, Counseling & Mental Health","{'Monday': '9:0-21:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '9:0-21:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-16:0'}"
9Emww6OgFSrAyzSZf1-5TQ,Eastglen Leisure Centre,11410 68 Street NW,Edmonton,AB,T5B 1P1,53.5670224,-113.4450482,3.5,7,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Active Life, Recreation Centers, Leisure Centers, Swimming Pools","{'Monday': '6:0-21:30', 'Tuesday': '6:0-21:30', 'Wednesday': '6:0-21:30', 'Thursday': '6:0-21:30', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '8:0-19:0'}"
OQlHE5AGkZZjf4OVcywKqw,Les Saisons Lingerie,2357-8882 170 Street NW,Edmonton,AB,T5T 4M2,53.5233504,-113.6283731,3.5,13,1,"{'RestaurantsPriceRange2': '3', 'WheelchairAccessible': 'True', 'BikeParking': 'False', 'BusinessParking': 'None'}","Fashion, Lingerie, Sporting Goods, Swimwear, Shopping, Sports Wear","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}"
16F4GypSrqrwObH6IkaOUg,Second Cup,12222 137 Avenue,Edmonton,AB,T5L 4Y4,53.59984593,-113.5318853,3,9,0,"{'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'BikeParking': 'None', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'""}","Sandwiches, Cafes, Coffee & Tea, Restaurants, Desserts, Food","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}"
eVG25ckYBdBew03wuibw9g,Mary Brown's Chicken and Taters,2338-23rd Avenue,Edmonton,AB,T6T,53.4546211,-113.3762723,3.5,6,1,"{'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False'}","American (Traditional), Restaurants, Burgers, Fast Food","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
eGC-elA3tCjJo6lhwG0-mg,Professor WEM's Adventure Golf,8882 170 Street,Edmonton,AB,T5T 3J7,53.52361316,-113.6269872,3.5,9,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Active Life, Mini Golf",
jXygUmxCgdDl5dYpBi-QMQ,Nexwave Video Games,10402 118 Avenue NW,Edmonton,AB,T5G 0P7,53.5705012,-113.4995697,4,15,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False'}","Video Game Stores, Electronics, Books, Mags, Music & Video, Shopping, Videos & Video Game Rental","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '12:0-17:0'}"
zYyrtnI5BZ63s1c6w2G53g,Londonderry Dodge Chrysler Jeep,13333 Fort Road NW,Edmonton,AB,T5A 1C3,53.5934942,-113.4268344,2.5,16,1,{'WiFi': "u'free'"},"Automotive, Car Dealers, Auto Repair, Auto Parts & Supplies","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-17:0'}"
97DmUsmAdNq18G0g6wc34w,Mobilfix,318-222 Baseline Road,Sherwood Park,AB,T8H 1S8,53.5422723,-113.3175987,5,5,0,,"Mobile Phones, Shopping, Mobile Phone Repair, IT Services & Computer Repair, Electronics Repair, Local Services","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-17:0'}"
jTUkZm97QaVb-YxV6q2NLQ,MeetFresh,11412 Jasper Avenue,Edmonton,AB,T5K 0M1,53.54110391,-113.5178985,4,6,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}"", 'RestaurantsDelivery': 'False', 'Caters': 'True', 'RestaurantsTakeOut': 'False'}","Taiwanese, Restaurants, Food, Coffee & Tea, Desserts","{'Monday': '12:0-23:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-23:0'}"
gcU0j-rNXLGW-QTbpyd5hg,Go Coach Charters,"2016 Sherwood Drive, Suite 15",Sherwood Park,AB,T8A 3X3,53.5273709,-113.2940249,4.5,5,1,{'ByAppointmentOnly': 'False'},"Travel Services, Bus Rental, Transportation, Bus Tours, Local Services, Tours, Buses, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0'}"
5CnQl8UOGG_VMGLLWwXEUQ,Columbus Pizza & Donair,8230 175 Street NW,Edmonton,AB,T5T 1V1,53.5152265,-113.6240016,2,28,1,"{'Alcohol': ""u'none'"", 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}""}","Food, Italian, Pizza, Fast Food, Donairs, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
qGYr1hnynJZgmmBNfF54Wg,100.3 The Bear,18520 Stony Plain Road,Edmonton,AB,T5S 2E2,53.5415799,-113.6922384,3,5,1,,"Mass Media, Radio Stations",
fP6ZzdN3evKYpHaiwc72qA,Suede Lounge,11806 Jasper Avenue Northwest,Edmonton,AB,T5K 0N7,53.5409367,-113.525459,3,10,0,"{'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Lounges, Nightlife, Bars","{'Tuesday': '17:0-0:0', 'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0'}"
jAhI45gRp3KBjwH7xbZByA,Hollick Kenyon Animal Clinic,167 Avenue 50 Street,Pilot Sound Area West Portion,AB,T5Y,53.6273551,-113.4150635,1.5,8,0,,"Pets, Veterinarians","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
ql3jAWijsUf1-JdPLG2-AA,Doughnut Party,11980 104 Avenue  NorthWest,Edmonton,AB,T5K 0G6,53.54736252,-113.5279826,4.5,112,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'WiFi': ""u'free'""}","Food, Coffee & Tea, Donuts, Bakeries","{'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '9:0-16:0'}"
x4eiXEWGU7PVYs2evHTwNg,Carol's Quality Sweets,12519 102 Ave NW,Edmonton,AB,T5N 0M4,53.542528,-113.538268,4.5,33,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}","Food, Specialty Food, Desserts, Candy Stores","{'Monday': '11:0-17:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-17:0', 'Thursday': '11:0-17:0', 'Friday': '11:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '12:0-16:0'}"
l7BqVlZJoVM--KKj_1gx0Q,Pho Sandwiches,10460 82 Avenue,Edmonton,AB,T6E 2A2,53.518236,-113.499852,4,52,0,"{'NoiseLevel': ""u'quiet'"", 'WiFi': ""'free'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'Caters': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTableService': 'False', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True'}","Sandwiches, Restaurants, Soup, Vietnamese","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-20:0'}"
3Ld7tYDLd6R5Pcz_oOD5LQ,Iruka Japanese Cuisine,10354 82 Ave NW,Edmonton,AB,T6E 1Z8,53.5184268,-113.496875,2,15,1,"{'HasTV': 'True', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Bars, Japanese, Nightlife, Restaurants",
_vYtgxelNtnnp4aEKMOEbQ,Crystal's Bridal,12950 97th Street,Edmonton,AB,T5E 4C3,53.5887683,-113.4926674,2.5,8,0,"{'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Shopping, Bridal","{'Monday': '12:0-18:0', 'Tuesday': '12:0-18:0', 'Wednesday': '12:0-18:0', 'Thursday': '12:0-20:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '11:0-16:0'}"
i_Q3Zo1SxqoQu75T9nNjw,Denizen Hall,10311 103th Avenue,Edmonton,AB,T5J 1B9,53.5444649,-113.4976518,4,54,0,"{'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'loud'"", 'GoodForDancing': 'True', 'RestaurantsAttire': ""'casual'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'Music': ""{'dj': True, 'background_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'Smoking': ""u'outdoor'"", 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'True', 'CoatCheck': 'True', 'WiFi': ""u'no'"", 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False', 'HasTV': 'False', 'Caters': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}","Arcades, Arts & Entertainment, Nightlife, Southern, Bars, Restaurants, Dive Bars","{'Tuesday': '15:0-2:0', 'Wednesday': '15:0-2:0', 'Thursday': '15:0-2:0', 'Friday': '15:0-2:0', 'Saturday': '15:0-2:0'}"
dlfpVcL_EqX749oGGT5TFA,Aritzia,8882 170 Street,Edmonton,AB,T5T 4J2,53.521784,-113.618678,3.5,9,1,"{'RestaurantsPriceRange2': '3', 'BikeParking': 'False', 'BusinessParking': 'None'}","Fashion, Women's Clothing, Shopping","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}"
_jpxSMAg07EULGa9XkCQgg,NAIT,11762-106 Street,Edmonton,AB,T5G 2R1,53.56587992,-113.5057317,3,7,1,,"Education, Colleges & Universities",
9eWZMLrUPGkoVn3y6RqDKQ,The Violet Chocolate Company,17515 10 Avenue SW,Edmonton,AB,T6W 1A5,53.4240783,-113.6235488,4.5,6,1,"{'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'True'}","Chocolatiers & Shops, Food, Specialty Food, Desserts",
pAEMCQ7t70TtZP0M-mbDsA,GoodLife Fitness,3803 Calgary Trail NW,Edmonton,AB,T6J 5M8,53.46913962,-113.4941018,2,22,1,"{'GoodForKids': 'False', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Sports Clubs, Gyms, Fitness & Instruction, Active Life, Trainers","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
QhJCaPpJT1iMx1X9JGxJJg,The Tandoor,2372 24 Street NW,Edmonton,AB,T6T 0G9,53.4553149,-113.3793291,3.5,15,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""'full_bar'"", 'BikeParking': 'True', 'Caters': 'True', 'HasTV': 'True', 'WheelchairAccessible': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True'}","Restaurants, Imported Food, Indian, Ethnic Food, Specialty Food, Food","{'Monday': '11:30-21:30', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '11:30-21:30'}"
f8VtHgpi3S6YE3nxyddGlQ,Arby's,17720 100th Avenue NW,Edmonton,AB,T5S 1S9,53.5384869,-113.6266589,3,5,0,"{'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'DriveThru': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True'}","Sandwiches, Burgers, Fast Food, Restaurants",
SsN8fSPcf3ZnLKkhq-k5eA,Buco Pizzeria + Vino Bar,"10423 101 Street NW, Suite 100",Edmonton,AB,T5H 0E7,53.54740784,-113.4931808,4.5,15,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Italian, Nightlife, Restaurants, Wine Bars, Bars","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '16:0-0:0', 'Sunday': '16:0-23:0'}"
cKcq2xfP0mT9EzaMux9cOw,Integration Pilates Studio,10565 114 Street NW,Edmonton,AB,T5H 3J6,53.5492911,-113.5174641,4,13,1,"{'GoodForKids': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True'}","Fitness & Instruction, Active Life","{'Monday': '10:0-20:30', 'Tuesday': '9:0-21:30', 'Wednesday': '6:30-20:30', 'Thursday': '9:0-20:30', 'Friday': '6:30-18:0', 'Saturday': '8:0-12:30', 'Sunday': '9:30-13:0'}"
o3ILELit-rKr9V282R3-Ng,St Albert Inn & Suites,156 St Albert Trail,St Albert,AB,T8N 0P5,53.62335487,-113.6118977,3,5,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'""}","Hotels, Event Planning & Services, Hotels & Travel, Beer, Wine & Spirits, Wedding Planning, Food, Caterers","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
pAwtNwMQC_EcuX6opGskWQ,Caff猫 Sorrentino,1417 99 Street NW,Edmonton,AB,T6N 0B4,53.4436909,-113.483704,3.5,18,0,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'Caters': 'True', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True'}","Restaurants, Food, Italian, Coffee & Tea","{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-20:0'}"
H4LuS8lGvpfebGcKWzFQUQ,Fabutan - Hush Lash Studio,10351 78 Avenue NW,Edmonton,AB,T6E 6T3,53.513934,-113.49641,3,9,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'ByAppointmentOnly': 'False'}","Eyelash Service, Beauty & Spas, Tanning","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
